customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age
524b706af6e25c2239589d1322d1dba1,Male,Yes,Bank transfer (automatic),1,2021-01-07,Yes,1976-07-23,,ES,23242,Phone,2023-01-31,24.1,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,8,86.2,48
524e250122a931a5601054035db4ded9,Female,No,Electronic check,2,2022-12-15,Yes,1985-02-23,,ES,08071,Store,2023-01-31,19.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,242.41,39
52529eb2b53c5c3afae94c3845b5badf,Male,Yes,Electronic check,0,2022-01-26,No,1985-01-28,2023-06-16,ES,33643,Phone,2023-01-31,84.45,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,3,39.75,39
5260b303980aa38f963371277ad7964b,Female,No,Electronic check,2,2019-11-22,Yes,1979-11-10,,ES,38596,Internet,2023-01-31,54.5,DSL,Yes,Yes,No,No,1.0,No,2023-01-31,3,73.39,45
526c17ef1e5b66fa6b3b6e77a17c33dd,Male,No,Mailed check,0,2022-12-07,No,1979-07-08,,ES,07091,Internet,2023-01-31,55.55,DSL,No,No,No,No,1.0,Yes,2023-01-31,11,125.76,45
526fac91cb3adc4a792206d064a07af4,Male,No,Credit card (automatic),0,2017-03-23,Yes,2003-04-11,,ES,42414,Phone,2023-01-31,101.0,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,6,80.55,21
52737983ec6da9a0fe0007960eca1358,Female,No,Mailed check,0,2022-01-15,No,2011-10-09,,ES,20158,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,185.8,13
5286f5b3a52cf88f311770ff9163b753,Female,Yes,Electronic check,0,2022-06-06,No,2011-02-16,,ES,49300,Internet,2023-01-31,78.5,DSL,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,13,149.67,13
528a4f3714e54b91e3946690ac9992e5,Female,Yes,Electronic check,2,2021-11-24,Yes,1977-10-02,2023-08-10,ES,51295,Phone,2023-01-31,91.65,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,4,62.29,47
52a5f2e17c46f207d1107c8470f4c7a5,Female,Yes,Credit card (automatic),0,2022-06-12,No,1966-09-16,2023-07-28,ES,38377,Phone,2023-01-31,70.75,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,3,75.87,58
52a75dbc5f79a52699ca3422f94a7374,Female,Yes,Credit card (automatic),1,2017-02-17,Yes,2007-07-28,,ES,13120,Store,2023-01-31,95.15,Fiber optic,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,8,132.77,17
52a8b71351dd3a078538cfc7dda4a66c,Female,Yes,Bank transfer (automatic),0,2017-07-05,Yes,1949-06-07,2023-06-18,ES,36344,Internet,2023-01-31,80.55,DSL,No,Yes,Yes,No,2.0,Yes,2023-01-31,4,59.51,75
52b9ead1fa27282346134bb12d38e040,Male,No,Mailed check,0,2021-07-22,No,1984-07-15,,ES,37040,Store,2023-01-31,33.6,DSL,Yes,No,Yes,No,0.0,No,2023-01-31,3,61.88,40
52c9cea25429dec71e7ea4cfbf6212c4,Female,Yes,Electronic check,0,2017-02-01,Yes,1948-06-22,,ES,44403,Phone,2023-01-31,99.4,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,14,226.7,76
52cfcd2388502a125484da569f2157dd,Male,Yes,Credit card (automatic),0,2018-09-12,No,1975-12-03,,ES,19562,Phone,2023-01-31,83.8,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,14,204.7,49
52db78c91fcf1c53dcc95c7cd5268fd2,Male,Yes,Mailed check,0,2022-12-26,No,2009-01-08,2023-05-08,ES,29262,Phone,2023-01-31,20.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,91.22,15
52e5abe2a87464dcc256cdfa572dcb48,Female,No,Bank transfer (automatic),1,2019-08-07,Yes,1967-08-02,,ES,18036,Internet,2023-01-31,19.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,278.98,57
52eb0d8beef3322d3bb8d44368d0cf10,Female,No,Mailed check,1,2022-09-22,Yes,1967-12-26,2023-04-20,ES,45071,Store,2023-01-31,50.85,DSL,No,No,No,No,2.0,No,2023-01-31,3,74.16,57
52fa123d8d3d66eff1583d7392d7b571,Female,No,Mailed check,0,2021-08-19,No,1979-12-01,,ES,04428,Internet,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,128.03,45
5316a8299d544d2bc512403fbec64653,Male,No,Electronic check,1,2020-11-20,Yes,1938-04-23,2023-03-05,ES,31098,Phone,2023-01-31,105.75,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,1,10.73,86
5318678842db67121c772567f6235bd6,Male,No,Mailed check,2,2020-01-12,Yes,2002-09-02,,ES,04512,Phone,2023-01-31,53.65,DSL,Yes,Yes,No,No,1.0,No,2023-01-31,8,112.79,22
531f1b5cb1b01db31b21ae484adb28be,Female,Yes,Bank transfer (automatic),0,2020-11-23,No,1982-06-06,,ES,42049,Store,2023-01-31,95.85,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,8,152.61,42
5333c834a82d6de4939721bb8675b8e9,Female,No,Mailed check,2,2018-09-13,Yes,1967-12-22,,ES,49317,Phone,2023-01-31,19.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,209.7,57
536f1fc331020fac2b631d9f3bf30c6f,Male,No,Credit card (automatic),0,2020-03-15,No,1979-02-15,,ES,16037,Phone,2023-01-31,116.25,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,5,102.54,45
537c1bc89e6a5da3c85d3f513572df71,Female,Yes,Electronic check,0,2021-07-21,No,1977-03-19,2023-08-01,ES,30489,Phone,2023-01-31,90.1,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,4,44.01,47
5394ebe722f1db82b97be6a9e802464e,Female,No,Mailed check,0,2017-02-22,Yes,1987-05-17,,ES,13215,Phone,2023-01-31,95.65,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,7,109.94,37
53c0abc777198fef6184e595289ead2b,Female,No,Mailed check,0,2021-05-10,No,1982-08-07,,ES,12642,Internet,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,151.97,42
53c275ca5172a5231e2f41372e85480e,Male,Yes,Mailed check,0,2019-05-25,No,1966-09-14,2023-03-20,ES,51525,Phone,2023-01-31,53.95,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,2,31.0,58
53d675c834b96688215e14625cf9d640,Male,Yes,Credit card (automatic),2,2021-06-11,No,1997-02-16,,ES,32551,Internet,2023-01-31,25.35,DSL,No,No,No,No,0.0,No,2023-01-31,8,88.88,27
53f8ebde0ac05b1d8023e46193b0a5a2,Female,No,Credit card (automatic),1,2017-12-01,Yes,1966-02-18,,ES,24124,Store,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,46.75,58
53fa807b3d22c25d7c2ba0fd48a2eea8,Female,Yes,Credit card (automatic),0,2020-07-18,No,1964-06-04,,ES,32074,Phone,2023-01-31,40.35,DSL,No,No,No,Yes,0.0,Yes,2023-01-31,13,135.68,60
53fee789b5e03f9f72425f185a7c4b46,Male,No,Mailed check,0,2022-12-24,No,2010-03-19,2023-08-26,ES,48298,Store,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,2,40.04,14
53ffb50b33fef5f77188347ee86b0345,Female,No,Credit card (automatic),0,2017-01-03,Yes,1960-10-04,,ES,45551,Phone,2023-01-31,89.1,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,8,104.83,64
54031cab5bc84bf827c32974a13f430b,Female,Yes,Electronic check,0,2017-12-19,No,1974-03-21,,ES,50237,Internet,2023-01-31,103.95,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,12,307.18,50
5408f614eefaca19c4d88f1778aaac89,Female,Yes,Electronic check,2,2022-01-01,No,2009-08-27,,ES,36316,Internet,2023-01-31,76.6,Fiber optic,No,No,No,No,2.0,No,2023-01-31,5,72.53,15
542476b9032be0dc5a71cc345c47c0fd,Male,No,Bank transfer (automatic),0,2021-02-14,No,1993-05-25,,ES,40394,Store,2023-01-31,20.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,124.97,31
542515abd7afe7e39009f6c4b36f6f37,Female,Yes,Mailed check,2,2021-07-02,Yes,2008-10-03,,ES,40517,Internet,2023-01-31,61.5,DSL,Yes,Yes,No,Yes,1.0,No,2023-01-31,5,125.62,16
54284fdf26d60e2abf2234445628633e,Female,Yes,Electronic check,0,2021-06-16,No,1999-11-15,,ES,33263,Store,2023-01-31,39.7,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,4,46.54,25
543a08e0a780c89f6cc02783f2310211,Female,Yes,Credit card (automatic),0,2022-08-04,No,1938-12-17,2023-05-01,ES,36405,Phone,2023-01-31,83.15,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,3,30.1,86
543b6eb5f94612c91988f0ff172d68fe,Female,No,Credit card (automatic),0,2020-02-04,No,1969-09-21,,ES,04590,Store,2023-01-31,80.05,Fiber optic,No,No,No,Yes,2.0,No,2023-01-31,8,156.59,55
545604f22754910e0a57e185eef72a28,Female,Yes,Electronic check,0,2022-09-01,Yes,2002-04-07,2023-06-18,ES,28382,Phone,2023-01-31,91.65,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,1,23.89,22
5467aae955c6af85fcfe9ac41988e873,Male,Yes,Credit card (automatic),0,2022-04-13,Yes,1975-06-02,,ES,07534,Internet,2023-01-31,69.05,DSL,No,Yes,Yes,No,2.0,Yes,2023-01-31,13,282.56,49
5467d946768630d19e9a97769d0c8357,Female,Yes,Bank transfer (automatic),1,2020-05-08,Yes,2006-03-17,2023-06-22,ES,24376,Phone,2023-01-31,91.05,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,3,44.65,18
546e3054e239888f92cf1787366c4e91,Female,Yes,Electronic check,0,2019-03-02,No,1985-06-23,,ES,03001,Internet,2023-01-31,94.15,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,8,165.07,39
547637f3c5ac0a27fced50f36fe1c522,Male,No,Credit card (automatic),1,2017-02-04,Yes,1972-08-17,,ES,13406,Phone,2023-01-31,23.9,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,8,178.97,52
5476b94278d4278642632cd18f9c5860,Male,Yes,Mailed check,0,2020-07-25,Yes,1948-04-24,2023-05-05,ES,21370,Store,2023-01-31,79.65,Fiber optic,No,Yes,Yes,No,1.0,No,2023-01-31,4,72.96,76
54789bc66ec9dfc559cf08a14afc17e8,Male,Yes,Bank transfer (automatic),2,2019-05-11,Yes,1989-07-27,,ES,30517,Internet,2023-01-31,20.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,130.6,35
549040d164169a42864fdebda7c38f7e,Male,No,Credit card (automatic),0,2017-08-18,No,1982-09-07,,ES,27184,Store,2023-01-31,24.8,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,13,176.29,42
549776c2905e72a56e3196eb87dcf844,Male,Yes,Bank transfer (automatic),0,2022-02-24,Yes,2000-06-19,,ES,42389,Internet,2023-01-31,55.05,DSL,No,No,No,No,1.0,Yes,2023-01-31,6,107.98,24
54bd32dd87cea98e2e7d91ccdf8a85b1,Male,No,Electronic check,0,2018-12-11,Yes,1986-04-02,2023-09-18,ES,20371,Store,2023-01-31,84.35,DSL,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,2,23.17,38
54ca7b58888f90fb756409e6cafd2b32,Male,No,Credit card (automatic),1,2017-11-04,Yes,1971-11-02,,ES,42549,Phone,2023-01-31,20.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,5,113.08,53
550a17469035318d2dd6fea4ad9d07cb,Female,Yes,Credit card (automatic),0,2022-10-05,Yes,1987-05-22,2023-03-18,ES,51202,Phone,2023-01-31,91.5,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,2,48.99,37
550dc82f926230a4c9a6c9c6b4e97402,Female,No,Credit card (automatic),0,2018-07-09,Yes,2008-09-17,,ES,23216,Phone,2023-01-31,20.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,166.77,16
55188f0c033ad708791b5fa8c6b841fe,Male,No,Mailed check,1,2018-04-06,Yes,1986-10-07,,ES,49560,Store,2023-01-31,20.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,6,109.73,38
554075a16c7c83fc7f768223396d8fa6,Female,Yes,Electronic check,1,2022-11-16,No,1985-09-11,2023-09-15,ES,25321,Phone,2023-01-31,19.6,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,1,13.9,39
5540d862343f5e9abb552dc0fff13040,Female,No,Bank transfer (automatic),0,2022-05-11,Yes,2011-02-20,2023-08-16,ES,02309,Phone,2023-01-31,20.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,79.35,13
554115e8bac43866c696ed0582c80595,Male,Yes,Credit card (automatic),0,2018-10-17,No,1995-11-11,,ES,15261,Phone,2023-01-31,81.15,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,5,80.95,29
556eb5230b0ed7e77e46d70777f116a1,Male,Yes,Credit card (automatic),1,2017-01-03,Yes,2000-07-02,,ES,20172,Store,2023-01-31,90.8,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,5,110.52,24
55717cf628d871c9f64219d9fd5a69d8,Female,No,Bank transfer (automatic),0,2019-01-28,No,2004-01-06,,ES,05499,Store,2023-01-31,24.55,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,13,284.59,20
5572c85332b02214639196c38026684f,Male,No,Bank transfer (automatic),0,2017-11-24,No,1967-10-09,,ES,50409,Phone,2023-01-31,19.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,233.13,57
5582b1dec48f1ad6e8a7ef6c77052a69,Male,No,Mailed check,0,2021-02-20,No,1969-08-24,,ES,39493,Store,2023-01-31,95.3,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,14,244.02,55
558465f90b762281e8e219bc79542d28,Male,Yes,Bank transfer (automatic),0,2018-09-18,Yes,1957-08-07,,ES,37599,Store,2023-01-31,104.45,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,6,64.98,67
55a4820e566df239d872a825da001a72,Male,No,Credit card (automatic),2,2022-07-04,Yes,1972-08-23,,ES,39382,Phone,2023-01-31,19.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,77.6,52
55b5578caab1d9ecb951f93b1648179a,Female,No,Electronic check,0,2022-11-08,No,2004-02-10,,ES,06437,Internet,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,171.92,20
55c8b894aaa862814bef58d54937a924,Male,Yes,Electronic check,0,2017-06-17,No,1958-04-21,,ES,13134,Phone,2023-01-31,105.05,Fiber optic,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,10,173.79,66
55e27c2663e4d9ad83e5718f7a5f9281,Female,Yes,Electronic check,0,2022-09-23,No,1956-12-09,2023-03-14,ES,01291,Store,2023-01-31,84.6,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,2,39.02,68
55ec796fc79b4de9c6c7bc1eb25182ca,Male,No,Mailed check,0,2021-07-25,No,2004-05-25,,ES,46009,Phone,2023-01-31,25.15,DSL,No,No,No,No,0.0,No,2023-01-31,9,123.68,20
55f721ab065af0739d76ae35233a508d,Male,Yes,Credit card (automatic),0,2018-05-27,Yes,1992-05-24,2023-06-08,ES,10240,Phone,2023-01-31,25.15,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,70.9,32
560c7f4bd38c7ecd3d179bef08349d0c,Female,Yes,Bank transfer (automatic),0,2018-01-26,No,1980-09-23,,ES,02142,Phone,2023-01-31,104.95,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,7,86.73,44
560f0b405f9b2e20c51f6b7aa06d7d06,Female,Yes,Electronic check,0,2020-02-15,No,1988-05-11,,ES,10049,Phone,2023-01-31,62.1,DSL,No,No,Yes,No,1.0,Yes,2023-01-31,9,128.93,36
5614d0a66e71e7596e3c0ca889c323d9,Female,No,Mailed check,2,2018-03-04,Yes,1977-05-28,,ES,38347,Phone,2023-01-31,59.75,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,10,136.79,47
562b864ccd38c2f884c59007729df55d,Female,Yes,Bank transfer (automatic),0,2017-01-28,No,1985-01-18,,ES,30218,Internet,2023-01-31,111.6,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,74.35,39
562ba784135fa4bef4d03db28c957733,Male,Yes,Electronic check,0,2018-08-24,No,1956-04-28,2023-07-26,ES,30589,Phone,2023-01-31,54.45,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,2,33.76,68
562f3958d6363ee4919dfa774c5039be,Female,Yes,Bank transfer (automatic),0,2018-03-27,Yes,1963-02-11,,ES,37305,Internet,2023-01-31,97.8,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,8,180.42,61
5633b0e927a57ba4534e5e43c3885d1e,Male,No,Mailed check,0,2022-02-01,No,1964-08-08,,ES,08216,Phone,2023-01-31,34.7,DSL,No,Yes,Yes,No,0.0,No,2023-01-31,12,292.41,60
564287f26dbc5b7b251a16fcfecc6626,Female,Yes,Electronic check,0,2022-10-21,No,1989-04-27,,ES,28220,Phone,2023-01-31,54.2,DSL,No,No,No,No,1.0,Yes,2023-01-31,3,46.7,35
5643a5e24673820a69fcfaf3980cb047,Male,No,Mailed check,0,2019-10-02,No,2001-06-12,,ES,02290,Phone,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,67.8,23
56455bcbfc7d7e30319968ef6f7115a6,Male,No,Credit card (automatic),0,2018-03-19,Yes,1996-05-17,,ES,14620,Internet,2023-01-31,100.35,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,7,112.08,28
565b332824464da1af3c2cd3502c217a,Female,Yes,Electronic check,0,2022-12-28,No,1990-05-20,2023-06-23,ES,16455,Phone,2023-01-31,45.3,DSL,No,No,No,No,1.0,No,2023-01-31,2,51.78,34
5662a54625f95ea578d80310cad7287d,Female,No,Electronic check,0,2021-08-05,Yes,1993-12-05,,ES,30124,Internet,2023-01-31,78.9,Fiber optic,Yes,No,No,No,2.0,No,2023-01-31,3,55.55,31
5664bf0568622e53b28ede2d4eb13dbe,Male,No,Bank transfer (automatic),0,2017-10-04,Yes,1935-11-19,,ES,33467,Internet,2023-01-31,36.1,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,11,110.3,89
5677170e6a74b0072f367717f739f3f9,Female,Yes,Electronic check,2,2022-05-16,No,2011-12-07,,ES,20570,Phone,2023-01-31,38.5,DSL,Yes,No,No,No,0.0,Yes,2023-01-31,4,81.62,13
5695125b5f5a43cabcdbb0e2886ef981,Male,No,Mailed check,1,2017-09-21,Yes,1974-09-15,,ES,11455,Store,2023-01-31,69.25,DSL,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,3,35.18,50
569ade33e88717d34b259770ee9fe760,Female,Yes,Credit card (automatic),0,2020-07-28,Yes,1971-09-24,2023-07-14,ES,47645,Store,2023-01-31,94.1,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,4,94.97,53
56a535f87b0e3656b5b5b0f4ccc8d835,Male,No,Electronic check,0,2017-10-23,No,1969-05-19,,ES,28041,Internet,2023-01-31,71.5,DSL,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,6,103.29,55
56c58170c418c0b40c858fdee751af08,Male,Yes,Credit card (automatic),1,2021-07-04,No,1991-11-08,,ES,20586,Phone,2023-01-31,45.65,DSL,No,No,No,No,1.0,No,2023-01-31,9,183.54,33
56cb933c57ba95d35a42569bfe42ae60,Male,No,Bank transfer (automatic),0,2017-01-10,Yes,1991-10-27,,ES,47386,Store,2023-01-31,20.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,70.1,33
56d876e3f2e9a89f37045e63cc891c8b,Female,Yes,Electronic check,0,2021-01-04,Yes,1938-11-23,2023-08-22,ES,03592,Store,2023-01-31,93.55,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,3,33.51,86
56dc1916ec2f061ac30d980fad235ef8,Male,No,Mailed check,1,2021-06-08,Yes,1999-08-18,,ES,04063,Store,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,135.49,25
56f440749dd69ac3b35a34a199b21864,Male,No,Bank transfer (automatic),0,2022-08-14,No,1993-08-03,,ES,46222,Phone,2023-01-31,75.15,DSL,No,No,Yes,Yes,1.0,Yes,2023-01-31,7,172.02,31
56f5a4f008ee986febdb2469b8b6929d,Male,Yes,Electronic check,0,2018-11-08,Yes,2008-10-08,,ES,04609,Internet,2023-01-31,98.25,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,13,319.52,16
56fbf652cb97c6d816505b86665ec3f1,Male,No,Mailed check,0,2018-03-27,Yes,1964-09-18,,ES,36502,Phone,2023-01-31,20.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,72.27,60
56fc0425ac6933b1fde777aeb2072fb0,Male,No,Credit card (automatic),1,2022-03-19,Yes,1997-02-27,,ES,05128,Phone,2023-01-31,53.7,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,7,78.12,27
5701de9d8ab0725a97d18f15f10edb78,Female,Yes,Electronic check,0,2022-04-01,No,1994-11-10,2023-08-14,ES,30540,Store,2023-01-31,74.65,DSL,Yes,Yes,No,No,1.0,Yes,2023-01-31,1,11.68,30
57270187e2749306d9e34b54bc4b48ec,Female,Yes,Electronic check,2,2021-03-16,No,1993-05-09,,ES,34474,Store,2023-01-31,20.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,198.68,31
57275d4788454364e7e29e94d0ec4d62,Male,Yes,Electronic check,0,2020-05-07,Yes,1947-04-19,2023-03-10,ES,25371,Internet,2023-01-31,74.9,Fiber optic,No,No,No,No,1.0,No,2023-01-31,4,56.01,77
57312310b660b56244eb54f96e77a83b,Female,Yes,Mailed check,0,2020-03-03,No,1975-01-12,2023-05-10,ES,20284,Store,2023-01-31,64.4,DSL,Yes,Yes,No,Yes,2.0,No,2023-01-31,4,75.88,49
5738a137b8e9dcdfe8c487b53f543d7b,Male,No,Credit card (automatic),0,2020-09-09,Yes,1991-07-28,,ES,44164,Phone,2023-01-31,96.6,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,11,229.94,33
574b880f646d7d6c5d328b9210819b1a,Female,Yes,Bank transfer (automatic),0,2020-04-19,No,1959-11-10,,ES,35136,Store,2023-01-31,59.45,DSL,Yes,Yes,Yes,No,0.0,Yes,2023-01-31,12,165.0,65
57570d3cf9c7a9b41113e350620370e9,Female,Yes,Bank transfer (automatic),0,2017-09-24,No,1964-06-06,,ES,35280,Store,2023-01-31,115.1,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,10,103.02,60
576b81455d34f2326feb8ed22f00f7ce,Male,Yes,Electronic check,0,2022-04-14,No,1956-01-01,2023-08-24,ES,43123,Store,2023-01-31,83.85,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,3,41.85,69
57881788885d2f4e3f11c4a24cbcfe79,Female,Yes,Electronic check,0,2020-07-22,No,1955-07-22,,ES,29487,Internet,2023-01-31,104.1,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,10,173.95,69
579a151428bca8ab21eab72cd681c7ca,Male,Yes,Electronic check,0,2021-01-16,Yes,1946-10-13,2023-08-06,ES,03325,Phone,2023-01-31,93.15,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,4,67.29,78
57a5aac897704504afd735cb6d920e19,Female,Yes,Electronic check,0,2019-07-17,Yes,1955-12-05,,ES,40516,Internet,2023-01-31,95.05,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,14,235.29,69
57a95b1a949344c28d7655e65cd1b343,Female,Yes,Electronic check,0,2022-06-19,No,1974-06-13,2023-08-13,ES,01489,Internet,2023-01-31,79.3,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,52.19,50
57c85590d347acb0b6eb076b00a23e76,Male,Yes,Electronic check,0,2019-06-28,No,2010-01-22,,ES,16539,Phone,2023-01-31,60.0,DSL,No,Yes,No,No,1.0,Yes,2023-01-31,5,65.44,14
57d529dc42d469e8ec3f1cd7cfd6f2e0,Male,Yes,Electronic check,0,2020-03-06,No,1969-06-23,,ES,10638,Phone,2023-01-31,49.8,DSL,No,Yes,No,No,1.0,No,2023-01-31,7,110.41,55
57fee9c94fbe48ebf304f3d3818afe36,Female,Yes,Electronic check,0,2022-11-06,No,1980-02-09,2023-03-18,ES,16110,Store,2023-01-31,42.6,DSL,Yes,Yes,No,No,0.0,Yes,2023-01-31,1,20.97,44
5800684b2093b672e3bf10693e9daa58,Male,No,Credit card (automatic),1,2017-10-12,Yes,1977-09-26,,ES,04450,Store,2023-01-31,83.5,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,14,145.94,47
5800b2a44d36524e2023ad753d7350f8,Female,No,Bank transfer (automatic),2,2017-07-12,Yes,2002-06-08,,ES,35464,Internet,2023-01-31,109.25,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,13,190.78,22
5804a24f3c80bda2d4f55791ebadbdde,Male,No,Electronic check,2,2017-02-24,Yes,1983-02-13,,ES,21424,Store,2023-01-31,90.35,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,45.37,41
5835b2883696e25bf260526e34dc1296,Female,Yes,Credit card (automatic),2,2018-05-16,Yes,1990-08-22,,ES,46274,Internet,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,49.11,34
5847b2b1a4276c207cd9b9db43c4c71b,Male,No,Electronic check,0,2019-09-12,Yes,1958-06-26,,ES,19453,Phone,2023-01-31,55.8,DSL,No,No,No,No,1.0,Yes,2023-01-31,9,112.12,66
58486897d08bb3d9bad3a70f03946aab,Female,No,Bank transfer (automatic),0,2017-07-04,Yes,1943-02-02,,ES,19231,Internet,2023-01-31,45.55,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,13,331.05,81
58587cbdfce8fde1e4c91a7e99392588,Female,No,Bank transfer (automatic),0,2017-12-08,No,1999-05-20,,ES,05237,Phone,2023-01-31,19.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,76.08,25
58612b388174be98943d5e9b22251c60,Male,Yes,Electronic check,0,2022-12-01,No,1938-04-07,2023-06-08,ES,44000,Internet,2023-01-31,43.3,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,3,68.0,86
586923c1f417a0503b310d64f65c1e67,Male,No,Mailed check,0,2022-02-26,No,1971-12-26,,ES,07532,Phone,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,123.29,53
