customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age,probabilidad_churn,nivel_riesgo
01f427410141f5c7150d89b593f48828,Female,Yes,Electronic check,0,2018-03-19,Yes,1995-10-01,,ES,31581,Internet,2023-01-31,94.3,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,6,75.36,29,0.8201275574896217,Muy Alto
0aaf53a8355535b34d2e994edba51c50,Female,Yes,Electronic check,0,2020-12-07,Yes,1993-10-22,,ES,34465,Phone,2023-01-31,95.15,Fiber optic,No,No,No,Yes,1.0,Yes,2023-01-31,6,77.4,31,0.8199504524730129,Muy Alto
8a6060538f233712244c04eb45400ec9,Male,Yes,Mailed check,0,2022-11-18,No,2003-02-12,,ES,26259,Store,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,70.7,21,0.8190414675887894,Muy Alto
cc80bbffca862b0c3e75976de7c08482,Male,Yes,Credit card (automatic),2,2017-01-17,Yes,1999-08-26,,ES,16383,Phone,2023-01-31,64.8,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,4,67.18,25,0.8189853791216701,Muy Alto
d06dc0b34eb693a2b5107aeda39aa0c6,Male,Yes,Credit card (automatic),0,2021-01-04,No,2009-09-16,,ES,2520,Phone,2023-01-31,51.1,DSL,No,No,No,Yes,1.0,No,2023-01-31,4,100.64,15,0.8183332782998174,Muy Alto
926554da05c4fe3d00e937a3ee14e53d,Female,No,Bank transfer (automatic),0,2017-01-15,No,1986-07-13,,ES,15534,Store,2023-01-31,86.6,DSL,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,56.83,38,0.8175386354601787,Muy Alto
4e431d7a018d1106da3562270c87102e,Female,No,Mailed check,2,2019-05-19,No,1995-12-19,,ES,16126,Phone,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,44.44,29,0.8169380525715022,Muy Alto
7b5bb0c5e3f0dae61191d65b75863068,Male,No,Electronic check,0,2022-03-27,No,1979-05-12,,ES,10241,Phone,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,67.37,45,0.816535746442832,Muy Alto
5e17268ca7cab58845e765bf9aad82f0,Female,Yes,Bank transfer (automatic),1,2021-12-20,Yes,1975-02-14,,ES,44385,Phone,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,43.27,49,0.8163071425225603,Muy Alto
dfa76f31f184f55ff0e84ea46947280d,Female,No,Bank transfer (automatic),0,2019-10-05,No,1998-01-25,,ES,2188,Phone,2023-01-31,41.1,DSL,No,Yes,Yes,Yes,0.0,No,2023-01-31,4,65.25,26,0.815289228778347,Muy Alto
23d9532c669c8457520d675480868075,Male,No,Bank transfer (automatic),0,2020-01-27,Yes,2002-05-08,,ES,6427,Internet,2023-01-31,20.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,35.37,22,0.8140582739780933,Muy Alto
43351503b728d993de50276973bc6139,Male,Yes,Electronic check,0,2018-10-06,No,1992-02-02,,ES,46108,Internet,2023-01-31,87.35,Fiber optic,No,Yes,Yes,Yes,2.0,No,2023-01-31,6,88.3,32,0.814020990160691,Muy Alto
9e325876f923253d041d2215212b5d28,Female,No,Credit card (automatic),0,2017-01-23,No,2006-08-11,,ES,19066,Phone,2023-01-31,115.05,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,75.19,18,0.8137036633804322,Muy Alto
cc364f4742d914593d40044070061ee1,Male,Yes,Bank transfer (automatic),2,2020-03-03,Yes,1986-06-25,,ES,17393,Internet,2023-01-31,78.95,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,5,119.52,38,0.8136637820963187,Muy Alto
d7d49d0530bde5c66e5dee1fed0c5fc1,Female,No,Bank transfer (automatic),0,2020-09-08,No,1946-07-14,,ES,19450,Phone,2023-01-31,64.45,DSL,No,Yes,Yes,Yes,2.0,No,2023-01-31,3,49.32,78,0.8127583598850765,Muy Alto
42618883dd959b0caca0bf7c5bf35c29,Male,No,Mailed check,2,2021-09-15,Yes,2005-06-09,,ES,12253,Internet,2023-01-31,64.25,DSL,Yes,No,Yes,No,1.0,Yes,2023-01-31,3,74.69,19,0.812503559438276,Muy Alto
ef16cfe0e9136c3e93658850e7f97ace,Male,No,Credit card (automatic),2,2017-01-14,No,1974-02-13,,ES,6184,Store,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,53.28,50,0.812241348996583,Muy Alto
1fc270cadcf5902f11936e2523da3b18,Male,Yes,Credit card (automatic),1,2022-12-28,Yes,2004-12-28,,ES,28266,Store,2023-01-31,69.95,Fiber optic,No,No,No,No,1.0,No,2023-01-31,5,54.23,20,0.8108904881834242,Muy Alto
9dcc62c511daa41196a9736bdcb0f0dc,Male,Yes,Bank transfer (automatic),0,2017-01-15,No,1975-02-17,,ES,34364,Phone,2023-01-31,75.1,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,4,68.96,49,0.809259491239635,Muy Alto
68fe4adb642a4b42be652a8b02b831a2,Female,No,Electronic check,0,2020-10-07,Yes,1959-08-13,,ES,10403,Phone,2023-01-31,83.85,DSL,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,66.95,65,0.8087364884141942,Muy Alto
85666e0fb194f308a0387b60cf309f32,Male,No,Mailed check,2,2022-12-08,Yes,1987-12-15,,ES,12141,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,31.69,37,0.8084255644997833,Muy Alto
5daeda4676c5c88eb6c61d0feca350f6,Male,No,Electronic check,1,2017-10-26,Yes,1968-04-18,,ES,18268,Phone,2023-01-31,59.0,DSL,Yes,Yes,Yes,No,0.0,Yes,2023-01-31,4,77.62,56,0.8082825941596699,Muy Alto
f6c3b8568b24f709d741c11bb1692697,Female,No,Bank transfer (automatic),0,2017-12-16,Yes,1985-06-14,,ES,2329,Internet,2023-01-31,25.3,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,38.47,39,0.8070004353852531,Muy Alto
7e7cbc25b829a887cffeffe968958848,Female,No,Bank transfer (automatic),0,2022-01-01,Yes,1971-06-12,,ES,49165,Store,2023-01-31,54.2,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,4,70.7,53,0.8061330013958138,Muy Alto
66d938596405a85eb03224b13be1b5dd,Female,Yes,Mailed check,0,2017-01-13,Yes,1990-06-22,,ES,19358,Store,2023-01-31,26.0,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,33.72,34,0.805732992793021,Muy Alto
3213be9807b60056a87b11b8217ecf4d,Female,No,Bank transfer (automatic),0,2018-01-15,Yes,1998-11-10,,ES,40360,Internet,2023-01-31,37.7,DSL,Yes,Yes,No,Yes,0.0,No,2023-01-31,3,74.5,26,0.8056731443079538,Muy Alto
945556a787368bf41ee8ed7d1c84ead8,Female,Yes,Credit card (automatic),0,2018-05-04,Yes,2009-01-18,,ES,21323,Phone,2023-01-31,105.6,Fiber optic,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,4,71.08,15,0.8045229509419244,Muy Alto
7d070a130af643ad4331935e38e14138,Female,Yes,Credit card (automatic),0,2017-04-02,No,1981-10-20,,ES,23150,Phone,2023-01-31,82.45,DSL,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,4,75.1,43,0.8039217232413927,Muy Alto
c4c7f9faad51fc7a8d3aee40bbec92b8,Male,No,Bank transfer (automatic),1,2020-10-25,Yes,1968-04-13,,ES,41386,Store,2023-01-31,71.6,DSL,No,No,No,Yes,2.0,Yes,2023-01-31,3,37.23,56,0.8026662097279343,Muy Alto
0fe0900816c8cbc67e76ee8e425f8854,Male,No,Electronic check,2,2021-09-25,Yes,2000-03-26,,ES,18428,Phone,2023-01-31,20.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,43.25,24,0.8014401893876869,Muy Alto
4b5532945a8a4f3d02f413bfbc19a6c9,Male,Yes,Credit card (automatic),0,2021-11-28,Yes,1968-12-09,,ES,26547,Store,2023-01-31,66.6,DSL,No,No,No,Yes,2.0,Yes,2023-01-31,3,31.84,56,0.8001363883769821,Muy Alto
194f096086e455b84501d29577187f14,Male,No,Credit card (automatic),1,2018-07-13,Yes,1969-03-12,,ES,41108,Phone,2023-01-31,46.0,DSL,No,No,Yes,Yes,0.0,Yes,2023-01-31,4,65.5,55,0.7998978173479118,Alto
5643a5e24673820a69fcfaf3980cb047,Male,No,Mailed check,0,2019-10-02,No,2001-06-12,,ES,2290,Phone,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,67.8,23,0.7998433306058136,Alto
190794b9f52021333bd26564afcc3cf9,Female,Yes,Credit card (automatic),2,2019-02-18,Yes,2000-08-12,,ES,23303,Phone,2023-01-31,85.3,DSL,Yes,Yes,No,Yes,2.0,Yes,2023-01-31,3,74.57,24,0.7979632251057341,Alto
3f259d9fa57555d1ec9292afe52da75e,Female,No,Bank transfer (automatic),1,2017-02-04,Yes,1976-07-11,,ES,18536,Phone,2023-01-31,24.7,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,4,40.21,48,0.7975681785377436,Alto
dc8fe5f4dec2f2f78255136b5fd5cf0e,Female,Yes,Bank transfer (automatic),0,2020-11-01,No,1971-04-09,,ES,34175,Phone,2023-01-31,100.5,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,5,87.13,53,0.797037526636026,Alto
74b5b2ffeb8ff083beaae282acf29685,Female,No,Credit card (automatic),2,2019-02-09,Yes,1972-08-26,,ES,28137,Store,2023-01-31,20.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,45.8,52,0.7969015865972635,Alto
270ed50d04629a4f89fc82fce7a4ecda,Male,No,Credit card (automatic),0,2017-03-14,Yes,1958-09-10,,ES,35037,Phone,2023-01-31,90.05,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,64.12,66,0.7968088958529027,Alto
cb3cef8ebc2c83fcc83c748b45bde062,Male,Yes,Mailed check,2,2022-05-13,Yes,1964-09-17,,ES,47331,Store,2023-01-31,43.45,DSL,No,No,No,No,1.0,No,2023-01-31,4,84.27,60,0.7964023881695348,Alto
5e91ede42ca1bdaa54a183a1c7d1c719,Male,Yes,Bank transfer (automatic),0,2019-09-14,Yes,2007-10-03,,ES,27521,Phone,2023-01-31,106.0,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,3,35.99,17,0.7957981850013972,Alto
d8a5cd11ffb099dcd8a081ddd5ffd6be,Female,No,Mailed check,2,2022-07-09,Yes,1965-01-18,,ES,21087,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,65.4,59,0.7949922562153345,Alto
a8cc8199ed46eeff6bc40cda99b0b618,Female,Yes,Bank transfer (automatic),0,2019-01-04,No,1974-01-14,,ES,26611,Phone,2023-01-31,73.85,DSL,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,43.28,50,0.7926365063020954,Alto
c2e96345aff620c210c0811706ab0f24,Male,Yes,Credit card (automatic),0,2019-12-10,No,1985-04-04,,ES,11534,Phone,2023-01-31,96.1,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,6,64.99,39,0.7892223016421981,Alto
1468885b99b9830d580fdab85b042853,Female,No,Mailed check,1,2020-09-09,Yes,1981-06-21,,ES,44487,Internet,2023-01-31,49.9,DSL,No,No,No,No,2.0,No,2023-01-31,4,88.86,43,0.78730456815594,Alto
7109040a3f9f269234ff25d0fae9af4d,Male,No,Credit card (automatic),0,2020-01-12,Yes,1958-05-01,,ES,49113,Store,2023-01-31,54.1,DSL,No,No,Yes,Yes,1.0,No,2023-01-31,3,65.31,66,0.7868548573729034,Alto
49a8b78985df24578f8b8054eb01e3fd,Female,No,Electronic check,2,2022-03-19,Yes,2000-11-09,,ES,23248,Store,2023-01-31,85.95,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,5,71.89,24,0.7868282125789066,Alto
3a9051c11f98c4a1f087ebc62171db14,Male,Yes,Credit card (automatic),2,2021-07-19,No,1970-03-19,,ES,46001,Phone,2023-01-31,80.55,Fiber optic,No,No,Yes,No,2.0,No,2023-01-31,5,98.74,54,0.7867776226581669,Alto
c89e809b35afa4e55b660bbd6102974b,Female,Yes,Electronic check,0,2017-01-10,Yes,1970-01-24,,ES,19171,Store,2023-01-31,101.35,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,6,75.35,54,0.7852480010977115,Alto
7a1f7364ae027171552d4044ed4d2c4b,Male,No,Bank transfer (automatic),0,2019-06-26,Yes,1980-11-28,,ES,4533,Internet,2023-01-31,66.25,DSL,Yes,Yes,No,Yes,2.0,No,2023-01-31,3,68.3,44,0.7847966894046143,Alto
2b1e43fe7dcf7eef821fa076c80b66e4,Female,No,Credit card (automatic),0,2020-11-20,Yes,2009-08-19,,ES,18095,Phone,2023-01-31,35.4,DSL,Yes,No,Yes,No,0.0,No,2023-01-31,4,75.53,15,0.7826625172458176,Alto
f3738eb8733902c99c057208a3db8b5d,Female,Yes,Mailed check,2,2020-02-10,Yes,1987-10-07,,ES,14539,Internet,2023-01-31,19.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,31.47,37,0.7825710022084899,Alto
d1764bb1d1eca05ae9a6bbeb2afdb8a9,Female,Yes,Credit card (automatic),1,2021-02-10,Yes,2003-05-05,,ES,41584,Internet,2023-01-31,75.3,Fiber optic,No,No,Yes,No,1.0,No,2023-01-31,6,107.74,21,0.7819277222166967,Alto
7d7da7f5f529094e874863971b0aa602,Female,No,Mailed check,0,2021-07-27,Yes,2006-12-16,,ES,47380,Phone,2023-01-31,20.1,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,64.96,18,0.7818150133584528,Alto
11566448d58f3f089719fb6e1444534d,Female,Yes,Bank transfer (automatic),0,2020-10-10,No,2004-04-24,,ES,20337,Store,2023-01-31,95.6,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,1,14.67,20,0.7815916781820975,Alto
6c8ace09cf15ab6831b7d7e22cbdf9b0,Female,No,Mailed check,0,2020-08-05,No,1989-12-06,,ES,11235,Phone,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,74.77,35,0.7802039861219011,Alto
adfa547500d0f861b86e0948b472fe85,Female,Yes,Bank transfer (automatic),1,2017-01-23,Yes,2007-05-22,,ES,27265,Store,2023-01-31,109.2,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,53.53,17,0.7797677481199874,Alto
7a88c48a832361530ad565367fd0afde,Female,Yes,Credit card (automatic),0,2022-05-20,No,1949-11-19,,ES,18207,Internet,2023-01-31,100.15,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,6,97.63,75,0.7793726815253058,Alto
dea060373fbb13e1976a0b3fc59cc1f7,Male,Yes,Bank transfer (automatic),2,2017-02-20,Yes,1995-08-04,,ES,6508,Internet,2023-01-31,19.6,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,57.3,29,0.778972632207338,Alto
83c11f22f12e76b051a843e51c90ed03,Male,Yes,Credit card (automatic),0,2022-03-27,No,1996-05-09,,ES,11290,Store,2023-01-31,45.8,DSL,No,No,No,No,1.0,No,2023-01-31,5,76.69,28,0.7786113857458737,Alto
05ce36b91f5afd4f9cd434c6a674b5ca,Male,Yes,Credit card (automatic),0,2017-02-14,Yes,1967-10-14,,ES,22007,Internet,2023-01-31,104.15,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,4,101.05,57,0.7784333769478612,Alto
82b8c0ada2dce9911313c123552fe562,Female,Yes,Bank transfer (automatic),1,2018-06-01,Yes,1979-09-25,,ES,1439,Phone,2023-01-31,75.75,DSL,Yes,Yes,No,Yes,2.0,Yes,2023-01-31,3,71.11,45,0.7779171125182123,Alto
49813e9081e70d07a58d23c65bda6c44,Male,Yes,Electronic check,0,2018-06-25,Yes,1958-10-12,,ES,22325,Internet,2023-01-31,74.0,Fiber optic,No,No,No,No,2.0,No,2023-01-31,5,126.77,66,0.7773861665440674,Alto
59d8c7b16e97700206090f7d1e70498f,Male,Yes,Credit card (automatic),0,2017-01-19,Yes,1953-02-18,,ES,16433,Store,2023-01-31,84.1,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,3,77.76,71,0.7765562536317114,Alto
6836a65e4046d1a96a2bc879edfe3266,Female,No,Electronic check,0,2019-02-22,Yes,1994-07-08,,ES,35210,Store,2023-01-31,26.9,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,63.07,30,0.7760105454026512,Alto
37a4862865acb03517feacfba0e7269c,Female,Yes,Electronic check,1,2017-11-02,Yes,2010-07-11,,ES,15511,Phone,2023-01-31,110.8,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,68.62,14,0.7757968998885763,Alto
3e04bf6f8b462abc820002f681abdc84,Female,Yes,Electronic check,0,2018-05-12,Yes,1964-01-22,,ES,21392,Phone,2023-01-31,98.0,Fiber optic,Yes,No,No,No,2.0,Yes,2023-01-31,6,80.31,60,0.7756350148534363,Alto
7d7859cff241fc2f1678ef8544c6121e,Female,No,Mailed check,0,2020-09-17,Yes,1999-06-25,,ES,42022,Store,2023-01-31,25.55,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,4,62.38,25,0.7756013224824213,Alto
bce1a07ab094051ec529ae23a03420d7,Male,Yes,Credit card (automatic),0,2018-09-20,No,1982-02-05,,ES,13144,Store,2023-01-31,89.45,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,6,79.69,42,0.7752193428457557,Alto
d60f12497be23eabf3bbf90980de498a,Female,No,Credit card (automatic),0,2020-07-10,No,2011-01-09,,ES,9162,Internet,2023-01-31,110.45,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,46.76,13,0.7746912364776,Alto
fc767d88687c1f07953224b182665d11,Female,No,Bank transfer (automatic),0,2019-11-15,No,1969-10-01,,ES,32384,Store,2023-01-31,84.1,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,3,71.13,55,0.774380467314217,Alto
c531ee044738a87bca8decd17f438319,Female,Yes,Electronic check,0,2018-02-18,No,1934-12-11,,ES,50080,Phone,2023-01-31,89.75,Fiber optic,Yes,Yes,Yes,No,2.0,No,2023-01-31,4,95.66,90,0.7734087258500654,Alto
cbf3d92bacf3ff1ae1260c1fa647b7f0,Male,Yes,Electronic check,0,2017-12-10,Yes,2011-06-20,,ES,51242,Phone,2023-01-31,79.8,DSL,No,Yes,Yes,No,2.0,Yes,2023-01-31,4,93.25,13,0.7730636750170996,Alto
3e6871a99a2d8395fec23fc844416195,Male,No,Mailed check,1,2022-12-07,No,2000-06-17,,ES,38049,Phone,2023-01-31,33.6,DSL,No,Yes,No,Yes,0.0,No,2023-01-31,4,88.0,24,0.7728576435634431,Alto
5835b2883696e25bf260526e34dc1296,Female,Yes,Credit card (automatic),2,2018-05-16,Yes,1990-08-22,,ES,46274,Internet,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,49.11,34,0.7724667070819763,Alto
d38e851aebc211c2340364e35c6e291e,Male,Yes,Electronic check,0,2018-04-02,Yes,1959-12-12,,ES,24422,Phone,2023-01-31,90.65,Fiber optic,No,Yes,Yes,No,1.0,Yes,2023-01-31,5,119.7,65,0.7708391388589478,Alto
c14c26871c2074dc6c2ce4e232ff8b5b,Female,Yes,Credit card (automatic),0,2022-09-06,No,1982-11-26,,ES,38305,Store,2023-01-31,20.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,76.64,42,0.7686200197566327,Alto
670bec9cde8779912192cec457838875,Male,No,Credit card (automatic),2,2022-09-13,Yes,2003-04-03,,ES,51426,Internet,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,49.34,21,0.7677531275141787,Alto
706e108c4f502c7594eb28b011e15294,Male,Yes,Mailed check,0,2022-12-27,No,1990-08-19,,ES,33260,Internet,2023-01-31,20.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,76.75,34,0.7660782235207134,Alto
4b52c59e6fa987ec0d092fb3d53a8fe1,Female,Yes,Mailed check,0,2021-12-11,No,2010-02-27,,ES,19089,Store,2023-01-31,81.9,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,6,121.59,14,0.7656609873839803,Alto
3ad12a049806d5608342b59380fa17a8,Female,Yes,Mailed check,2,2017-12-06,Yes,1990-01-08,,ES,28604,Phone,2023-01-31,24.1,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,54.11,34,0.7645703482813632,Alto
cadb404d6b0e3963bc84dcb2e73fb47a,Female,Yes,Bank transfer (automatic),0,2018-08-05,Yes,2008-08-27,,ES,38282,Internet,2023-01-31,108.95,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,66.86,16,0.7641600503837966,Alto
8bbba6a4b2d3783d18239ea950347059,Female,No,Electronic check,0,2018-02-25,No,1976-09-12,,ES,22235,Phone,2023-01-31,95.8,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,5,70.67,48,0.7631943580775216,Alto
67dd7282ccc0e84b64bfdeccd97cd69a,Male,Yes,Bank transfer (automatic),0,2017-05-17,No,1981-11-27,,ES,44480,Internet,2023-01-31,102.1,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,5,52.56,43,0.763083583810733,Alto
41bdbf1103764c80b08f4e571806e1fa,Female,Yes,Electronic check,1,2021-11-08,Yes,1959-10-21,,ES,47127,Store,2023-01-31,95.8,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,6,103.21,65,0.7617198204978409,Alto
a65e71ed0f5ec7344493bf17c87206ab,Female,No,Credit card (automatic),2,2018-06-28,Yes,1991-11-15,,ES,39055,Store,2023-01-31,19.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,42.4,33,0.7605941981097056,Alto
9d9c296ff73912ee47e8a6030cd0f4e2,Female,Yes,Credit card (automatic),0,2019-09-14,Yes,1964-04-18,,ES,1606,Phone,2023-01-31,78.85,Fiber optic,No,No,No,Yes,2.0,No,2023-01-31,5,84.34,60,0.7598537771234517,Alto
dcfa34d37af0b4df1355252dd096ccb8,Female,No,Electronic check,0,2020-01-16,No,1979-01-27,,ES,48412,Phone,2023-01-31,55.8,DSL,No,No,Yes,No,2.0,No,2023-01-31,4,84.45,45,0.7577751197015082,Alto
9ed20f555ae0c7ad3cefe93592dce3e4,Female,No,Electronic check,0,2021-02-21,Yes,2008-04-28,,ES,45285,Store,2023-01-31,54.25,DSL,No,No,Yes,Yes,1.0,No,2023-01-31,4,103.31,16,0.7571348596800508,Alto
0d52ede98b35f622a1a7dfaf1c9c9918,Female,No,Bank transfer (automatic),1,2017-02-05,Yes,1974-01-10,,ES,49158,Internet,2023-01-31,89.9,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,70.32,51,0.755207735100225,Alto
6d886bb798a3506156d54454d518c965,Female,Yes,Credit card (automatic),0,2019-04-17,Yes,1990-06-09,,ES,40318,Phone,2023-01-31,95.2,Fiber optic,No,No,No,Yes,1.0,Yes,2023-01-31,5,107.95,34,0.7546618179480766,Alto
d38ab1534293cd21124569f817ffe7e2,Male,Yes,Credit card (automatic),0,2022-09-18,No,1949-01-07,,ES,26332,Phone,2023-01-31,50.95,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,4,93.75,76,0.7527802674543023,Alto
28aafe044b7fd9acb7b3fb95411713df,Male,Yes,Mailed check,0,2021-01-11,No,1970-05-04,,ES,41378,Store,2023-01-31,49.7,DSL,No,Yes,No,No,1.0,No,2023-01-31,6,99.4,54,0.7525277678862818,Alto
701c18724b2235adb0288378e00c868d,Female,Yes,Bank transfer (automatic),2,2017-01-01,Yes,1995-04-25,,ES,19233,Phone,2023-01-31,24.05,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,4,55.68,29,0.7521445739941853,Alto
d943e193f5d5183ddf2f20139b4c5644,Male,Yes,Electronic check,0,2022-11-14,No,1991-06-05,,ES,29298,Store,2023-01-31,79.95,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,6,132.68,33,0.7518567220819381,Alto
8a2a57bc4bd6219ca436a7783c92bc25,Male,Yes,Credit card (automatic),1,2020-10-26,No,1980-05-14,,ES,22574,Store,2023-01-31,25.85,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,76.75,44,0.7512128598728819,Alto
734b3f4598910fdf3d29c20122d1ab53,Female,No,Credit card (automatic),1,2018-11-09,Yes,2003-10-17,,ES,41412,Phone,2023-01-31,20.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,65.25,21,0.7508543089465696,Alto
ae278d25311de135bdc36f0a33b57608,Female,Yes,Bank transfer (automatic),0,2019-08-11,No,1958-07-16,,ES,31476,Phone,2023-01-31,101.1,Fiber optic,No,No,Yes,Yes,1.0,Yes,2023-01-31,6,92.72,66,0.7498281011673175,Alto
3676e977f36555beb261e7ba8e49e3db,Female,Yes,Bank transfer (automatic),2,2021-06-10,Yes,1965-08-05,,ES,27476,Store,2023-01-31,89.35,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,6,95.53,59,0.7476291476428045,Alto
3c85d3e86e31fc8f242e87da6c1df094,Male,No,Mailed check,1,2020-05-13,No,1984-04-03,,ES,27368,Phone,2023-01-31,20.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,72.34,40,0.7466041870007091,Alto
d2310819a11c28b3e9f13c8e2c05e1e7,Female,Yes,Electronic check,0,2017-03-27,Yes,2000-01-24,,ES,27207,Store,2023-01-31,101.75,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,6,66.53,24,0.7456902394152057,Alto
5ce0c1cd454cfc02bd9ed6ee26dece6a,Male,Yes,Bank transfer (automatic),0,2022-03-23,No,1966-02-09,,ES,7626,Store,2023-01-31,56.75,DSL,No,No,No,No,1.0,Yes,2023-01-31,4,90.26,58,0.7451807806394447,Alto
